order_copo,family_copo,genus_copo,taxon_name,collector_number,latitude_decimal,longitude_decimal,collection_date_verbatim
Porellales,Porellaceae,Porella,Porella arboris-vitae,DBELL1502,55.468123,-3.371388,2021-03-12
Porellales,Porellaceae,Porella,Porella arboris-vitae,DBELL1502,55.468123,-3.371388,2021-03-12
Porellales,Porellaceae,Porella,Porella arboris-vitae,DBELL1502,55.468123,-3.371388,2021-03-12
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Gymnomitriaceae,Gymnomitrion,Gymnomitrion obtusum,DBELL1509,55.408883,-3.340901,2021-04-09
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Jungermanniaceae,Mesoptychia,Mesoptychia bantriensis,DBELL1517,55.415295,-3.343835,2021-04-22
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrepta,Anastrepta orcadensis,DBELL1527,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Jungermanniales,Gymnomitriaceae,Nardia,Nardia scalaris,DBELL1526,55.462543,-3.371257,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Metzgeriales,Metzgeriaceae,Metzgeria,Metzgeria conjugata,DBELL1533,55.461566,-3.369404,2021-05-07
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Anastrophyllaceae,Anastrophyllum,Anastrophyllum donnianum,DBELL1594,56.642631,-5.0138276,2021-07-05
Jungermanniales,Lophoziaceae,Trilophozia,Trilophozia quinquedentata,DBELL1461,55.410084,-3.350214,2020-10-16
Jungermanniales,Lophoziaceae,Trilophozia,Trilophozia quinquedentata,DBELL1461,55.410084,-3.350214,2020-10-16
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Conocephalaceae,Conocephalum,Conocephalum salebrosum,DBELL1496,55.468254,-3.371756,2021-03-12
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Marchantiales,Marchantiaceae,Marchantia,Marchantia polymorpha,DBELL1560,56.542827,-4.2265622,2021-06-14
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Scapaniaceae,Douinia,Douinia ovata,DBELL1603,56.52555556,-4.282777778,2021-10-20
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Lepidoziaceae,Bazzania,Bazzania tricrenata,DBELL1593,56.657561,-4.9892338,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Jungermanniales,Plagiochilaceae,Plagiochila,Plagiochila spinulosa,DBELL1595,56.655426,-4.9931935,2021-07-05
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Blasiales,Blasiaceae,Blasia,Blasia pusilla,DBELL1599,56.52222222,-4.276111111,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Marchantiales,Ricciaceae,Riccia,Riccia beyrichiana,DBELL1607,56.52722222,-4.285833333,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
Jungermanniales,Anastrophyllaceae,Barbilophozia,Barbilophozia barbata,DBELL1611,56.52722222,-4.285555556,2021-10-20
